Time,Outside,Flow,Return
2021-12-05 05:27:44,3.0,40.8,26.0
2021-12-05 05:28:47,3.1,41.1,26.1
2021-12-05 05:29:50,3.1,41.2,26.1
2021-12-05 05:30:52,3.0,41.2,26.1
2021-12-05 05:31:55,3.1,40.9,26.1
2021-12-05 05:32:58,3.1,40.5,26.1
2021-12-05 05:34:01,3.1,39.9,26.1
2021-12-05 05:35:03,3.1,39.4,26.1
2021-12-05 05:36:06,3.1,38.8,26.0
2021-12-05 05:37:09,3.1,38.4,26.0
2021-12-05 05:38:11,3.1,38.2,25.9
2021-12-05 05:39:14,3.1,38.2,25.9
2021-12-05 05:40:17,3.1,38.5,25.9
2021-12-05 05:41:20,3.1,38.8,25.9
2021-12-05 05:42:22,3.1,39.2,25.9
2021-12-05 05:43:25,3.1,39.5,25.9
2021-12-05 05:44:28,3.1,39.8,25.9
2021-12-05 05:45:30,3.1,39.9,25.9
2021-12-05 05:46:33,3.1,40.0,26.0
2021-12-05 05:47:36,3.1,40.2,26.0
2021-12-05 05:48:38,3.1,40.5,26.0
2021-12-05 05:49:41,3.1,40.8,26.0
2021-12-05 05:50:44,3.1,40.9,26.0
2021-12-05 05:51:47,3.2,40.9,26.0
2021-12-05 05:52:49,3.2,40.9,26.1
2021-12-05 05:53:52,3.2,40.9,26.1
2021-12-05 05:54:55,3.1,41.0,26.1
2021-12-05 05:55:58,3.1,41.1,26.1
2021-12-05 05:57:00,3.1,41.0,26.1
2021-12-05 05:58:03,3.2,40.6,26.1
2021-12-05 05:59:06,3.1,40.0,26.1
2021-12-05 06:00:08,3.1,39.2,26.1
2021-12-05 06:01:11,3.1,38.4,26.0
2021-12-05 06:02:14,3.1,37.8,25.9
2021-12-05 06:03:16,3.1,37.7,25.9
2021-12-05 06:04:19,3.1,37.9,25.9
2021-12-05 06:05:22,3.1,38.4,25.9
2021-12-05 06:06:24,3.1,39.0,25.9
2021-12-05 06:07:27,3.1,39.6,25.9
2021-12-05 06:08:30,3.1,39.9,25.9
2021-12-05 06:09:33,3.1,40.3,25.9
2021-12-05 06:10:35,3.2,40.7,26.0
2021-12-05 06:11:38,3.1,40.8,26.0
2021-12-05 06:12:41,3.1,40.4,26.0
2021-12-05 06:13:43,3.1,40.1,26.0
2021-12-05 06:14:46,3.1,39.8,26.0
2021-12-05 06:15:49,3.1,39.4,26.0
2021-12-05 06:16:52,3.2,38.8,26.0
2021-12-05 06:17:54,3.2,38.1,25.9
2021-12-05 06:18:57,3.2,37.8,25.9
2021-12-05 06:20:00,3.2,37.6,25.9
2021-12-05 06:21:02,3.2,37.4,25.8
2021-12-05 06:22:05,3.1,37.1,25.8
2021-12-05 06:23:08,3.2,36.8,25.8
2021-12-05 06:24:10,3.2,36.7,25.8
2021-12-05 06:25:13,3.1,37.0,25.8
2021-12-05 06:26:16,3.2,37.6,25.8
2021-12-05 06:27:19,3.2,38.2,25.8
2021-12-05 06:28:21,3.1,38.8,25.8
2021-12-05 06:29:24,3.2,39.3,25.8
2021-12-05 06:30:27,3.2,39.7,25.9
2021-12-05 06:31:29,3.2,39.9,25.9
2021-12-05 06:32:32,3.1,40.1,25.9
2021-12-05 06:33:35,3.1,40.2,25.9
2021-12-05 06:34:37,3.1,40.1,25.9
2021-12-05 06:35:40,3.2,40.1,25.9
2021-12-05 06:36:43,3.2,40.1,25.9
2021-12-05 06:37:46,3.2,40.1,25.9
2021-12-05 06:38:48,3.2,40.1,25.9
2021-12-05 06:39:51,3.2,40.2,25.9
2021-12-05 06:40:54,3.2,40.3,25.9
2021-12-05 06:41:56,3.2,40.4,26.0
2021-12-05 06:42:59,3.2,40.5,26.0
2021-12-05 06:44:02,3.2,40.5,26.0
2021-12-05 06:45:04,3.2,40.5,26.0
2021-12-05 06:46:07,3.2,40.5,26.0
2021-12-05 06:47:10,3.2,40.7,26.0
2021-12-05 06:48:13,3.2,40.9,26.0
2021-12-05 06:49:15,3.2,41.1,26.0
2021-12-05 06:50:18,3.2,41.3,26.0
2021-12-05 06:51:21,3.2,41.4,26.0
2021-12-05 06:52:23,3.2,41.2,26.0
2021-12-05 06:53:26,3.2,40.9,26.1
2021-12-05 06:54:29,3.2,40.8,26.1
2021-12-05 06:55:32,3.2,40.9,26.1
2021-12-05 06:56:34,3.2,41.1,26.1
2021-12-05 06:57:37,3.2,41.4,26.1
2021-12-05 06:58:40,3.2,41.3,26.1
2021-12-05 06:59:42,3.2,41.0,26.2
2021-12-05 07:00:45,3.2,40.6,26.1
2021-12-05 07:01:48,3.2,40.0,26.1
2021-12-05 07:02:51,3.2,39.4,26.1
2021-12-05 07:03:53,3.2,38.8,26.0
2021-12-05 07:04:56,3.2,38.5,26.0
2021-12-05 07:05:59,3.2,38.4,26.0
2021-12-05 07:07:02,3.2,38.8,26.0
2021-12-05 07:08:04,3.2,39.2,26.0
2021-12-05 07:09:07,3.2,39.8,26.1
2021-12-05 07:10:10,3.3,40.1,26.1
2021-12-05 07:11:12,3.2,40.1,26.1
2021-12-05 07:12:15,3.2,39.8,26.1
2021-12-05 07:13:18,3.2,39.1,26.1
2021-12-05 07:14:21,3.2,38.4,26.0
2021-12-05 07:15:23,3.3,37.7,26.0
2021-12-05 07:16:26,3.3,37.2,26.0
2021-12-05 07:17:29,3.3,37.2,26.0
2021-12-05 07:18:31,3.2,37.6,25.9
2021-12-05 07:19:34,3.4,38.1,25.9
2021-12-05 07:20:37,3.4,38.7,26.0
2021-12-05 07:21:40,3.3,39.1,26.1
2021-12-05 07:22:42,3.3,39.4,26.0
2021-12-05 07:23:45,3.3,39.8,26.0
2021-12-05 07:24:48,3.4,40.1,26.1
2021-12-05 07:25:50,3.3,40.4,26.1
2021-12-05 07:26:53,3.3,40.6,26.1
2021-12-05 07:27:56,3.4,40.6,26.2
2021-12-05 07:28:59,3.3,40.6,26.2
2021-12-05 07:30:01,3.4,40.7,26.2
2021-12-05 07:31:04,3.4,40.9,26.2
2021-12-05 07:32:07,3.4,41.0,26.3
2021-12-05 07:33:10,3.4,41.2,26.3
2021-12-05 07:34:12,3.4,41.4,26.3
2021-12-05 07:35:15,3.4,41.5,26.3
2021-12-05 07:36:18,3.4,41.6,26.4
2021-12-05 07:37:20,3.4,41.6,26.4
2021-12-05 07:38:23,3.4,41.5,26.4
2021-12-05 07:39:26,3.4,41.4,26.5
2021-12-05 07:40:28,3.4,41.3,26.5
2021-12-05 07:41:31,3.5,41.2,26.6
2021-12-05 07:42:34,3.5,41.1,26.6
2021-12-05 07:43:37,3.4,40.8,26.5
2021-12-05 07:44:39,3.4,40.2,26.4
2021-12-05 07:45:42,3.5,39.8,26.4
2021-12-05 07:46:45,3.4,39.3,26.4
2021-12-05 07:47:48,3.5,38.7,26.4
2021-12-05 07:48:50,3.4,37.9,26.4
2021-12-05 07:49:53,3.5,37.3,26.4
2021-12-05 07:50:56,3.5,37.0,26.4
2021-12-05 07:51:58,3.5,37.1,26.3
2021-12-05 07:53:01,3.5,37.3,26.3
2021-12-05 07:54:04,3.5,37.8,26.2
2021-12-05 07:55:07,3.4,38.2,26.2
2021-12-05 07:56:09,3.4,38.6,26.2
2021-12-05 07:57:12,3.5,38.9,26.2
2021-12-05 07:58:15,3.5,39.1,26.3
2021-12-05 07:59:18,3.6,39.2,26.4
2021-12-05 08:00:20,3.6,39.4,26.4
2021-12-05 08:01:23,3.5,39.4,26.5
2021-12-05 08:02:26,3.6,39.2,26.5
2021-12-05 08:03:28,3.6,38.8,26.4
2021-12-05 08:04:31,3.6,38.4,26.4
2021-12-05 08:05:34,3.5,38.0,26.4
2021-12-05 08:06:36,3.6,37.7,26.4
2021-12-05 08:07:39,3.6,37.6,26.3
2021-12-05 08:08:42,3.6,37.8,26.3
2021-12-05 08:09:45,3.6,38.3,26.3
2021-12-05 08:10:47,3.5,38.8,26.4
2021-12-05 08:11:50,3.5,39.3,26.3
2021-12-05 08:12:53,3.4,39.7,26.3
2021-12-05 08:13:56,3.6,40.1,26.3
2021-12-05 08:14:58,3.6,40.2,26.4
2021-12-05 08:16:01,3.6,40.4,26.4
2021-12-05 08:17:04,3.6,40.4,26.5
2021-12-05 08:18:06,3.6,40.1,26.5
2021-12-05 08:19:09,3.6,39.7,26.6
2021-12-05 08:20:12,3.6,39.4,26.6
2021-12-05 08:21:14,3.7,39.0,26.6
2021-12-05 08:22:17,3.7,38.6,26.6
2021-12-05 08:23:20,3.6,38.2,26.5
2021-12-05 08:24:22,3.6,37.9,26.4
2021-12-05 08:25:25,3.6,37.6,26.4
2021-12-05 08:26:28,3.6,37.2,26.4
2021-12-05 08:27:30,3.6,36.9,26.4
2021-12-05 08:28:33,3.7,36.6,26.4
2021-12-05 08:29:36,3.6,36.2,26.4
2021-12-05 08:30:38,3.6,36.1,26.3
2021-12-05 08:31:41,3.6,35.9,26.3
2021-12-05 08:32:44,3.6,35.5,26.3
2021-12-05 08:33:47,3.6,35.1,26.2
2021-12-05 08:34:49,3.6,34.8,26.2
2021-12-05 08:35:52,3.6,34.9,26.1
2021-12-05 08:36:55,3.7,35.2,26.1
2021-12-05 08:37:57,3.6,35.6,26.1
2021-12-05 08:39:00,3.6,36.1,26.1
2021-12-05 08:40:03,3.7,36.7,26.1
2021-12-05 08:41:05,3.7,37.2,26.1
2021-12-05 08:42:08,3.7,37.6,26.2
2021-12-05 08:43:11,3.6,37.6,26.2
2021-12-05 08:44:14,3.7,37.4,26.2
2021-12-05 08:45:16,3.8,36.9,26.2
2021-12-05 08:46:19,3.7,36.5,26.2
2021-12-05 08:47:22,3.7,36.1,26.2
2021-12-05 08:48:24,3.7,35.6,26.1
2021-12-05 08:49:27,3.6,35.2,25.9
2021-12-05 08:50:30,3.7,34.9,25.8
2021-12-05 08:51:32,3.7,34.6,25.6
2021-12-05 08:52:35,3.7,34.4,25.6
2021-12-05 08:53:38,3.8,34.2,25.7
2021-12-05 08:54:41,3.8,34.1,25.8
2021-12-05 08:55:43,3.7,34.0,25.9
2021-12-05 08:56:46,3.8,33.9,26.0
2021-12-05 08:57:49,3.8,34.1,26.1
2021-12-05 08:58:51,3.8,34.2,26.2
2021-12-05 08:59:54,3.8,34.4,26.2
2021-12-05 09:00:57,3.8,34.4,26.2
2021-12-05 09:02:00,3.8,34.3,26.2
2021-12-05 09:03:02,3.8,34.2,26.1
2021-12-05 09:04:05,3.8,34.1,25.9
2021-12-05 09:05:08,3.8,34.1,25.8
2021-12-05 09:06:10,3.8,33.9,25.7
2021-12-05 09:07:13,3.9,33.8,25.7
2021-12-05 09:08:16,3.9,33.8,25.6
2021-12-05 09:09:18,3.9,33.6,25.6
2021-12-05 09:10:21,3.9,33.6,25.6
2021-12-05 09:11:24,3.9,33.5,25.6
2021-12-05 09:12:27,3.9,33.4,25.6
2021-12-05 09:13:29,4.0,33.4,25.6
2021-12-05 09:14:32,3.9,33.3,25.6
2021-12-05 09:15:35,3.9,33.3,25.6
2021-12-05 09:16:37,3.9,33.2,25.5
2021-12-05 09:17:40,3.9,33.1,25.4
2021-12-05 09:18:43,3.9,32.9,25.4
2021-12-05 09:19:46,3.9,32.8,25.3
2021-12-05 09:20:48,4.0,32.6,25.3
2021-12-05 09:21:51,4.1,32.5,25.2
2021-12-05 09:22:54,3.9,32.4,25.2
2021-12-05 09:23:56,4.0,32.4,25.2
2021-12-05 09:24:59,4.0,32.3,25.2
2021-12-05 09:26:02,4.0,32.3,25.2
2021-12-05 09:27:05,4.1,32.3,25.2
2021-12-05 09:28:07,4.1,32.3,25.2
2021-12-05 09:29:10,4.1,32.2,25.2
2021-12-05 09:30:13,4.1,32.2,25.3
2021-12-05 09:31:16,4.1,32.2,25.3
2021-12-05 09:32:18,4.1,32.3,25.3
2021-12-05 09:33:21,4.1,32.4,25.3
2021-12-05 09:34:24,4.2,32.6,25.3
2021-12-05 09:35:26,4.1,32.8,25.4
2021-12-05 09:36:29,4.2,32.9,25.3
2021-12-05 09:37:32,4.2,32.9,25.4
2021-12-05 09:38:34,4.2,32.8,25.2
2021-12-05 09:39:37,4.2,32.6,25.1
2021-12-05 09:40:40,4.2,32.9,24.9
2021-12-05 09:41:43,4.2,33.4,24.9
2021-12-05 09:42:45,4.2,33.8,24.9
2021-12-05 09:43:48,4.2,34.1,24.8
2021-12-05 09:44:51,4.2,34.2,24.8
2021-12-05 09:45:53,4.2,34.2,24.8
2021-12-05 09:46:56,4.2,34.3,24.8
2021-12-05 09:47:59,4.2,34.2,24.8
2021-12-05 09:49:02,4.2,34.2,24.7
2021-12-05 09:50:04,4.2,34.2,24.6
2021-12-05 09:51:07,4.2,34.1,24.6
2021-12-05 09:52:10,4.2,34.0,24.5
2021-12-05 09:53:12,4.2,33.9,24.4
2021-12-05 09:54:15,4.2,33.8,24.4
2021-12-05 09:55:18,4.3,33.7,24.4
2021-12-05 09:56:21,4.3,33.6,24.4
2021-12-05 09:57:23,4.3,33.5,24.4
2021-12-05 09:58:26,4.4,33.4,24.4
2021-12-05 09:59:29,4.4,33.3,24.4
2021-12-05 10:00:31,4.4,33.1,24.3
2021-12-05 10:01:34,4.4,32.9,24.2
2021-12-05 10:02:37,4.4,32.8,24.2
2021-12-05 10:03:40,4.4,32.6,24.2
2021-12-05 10:04:42,4.5,32.4,24.2
2021-12-05 10:05:45,4.5,32.3,24.3
2021-12-05 10:06:48,4.5,32.2,24.3
2021-12-05 10:07:50,4.5,32.2,24.3
2021-12-05 10:08:53,4.5,32.1,24.3
2021-12-05 10:09:56,4.6,31.8,24.2
2021-12-05 10:10:59,4.5,31.5,24.2
2021-12-05 10:12:01,4.6,31.2,24.2
2021-12-05 10:13:04,4.6,31.0,24.2
2021-12-05 10:14:07,4.6,30.8,24.2
2021-12-05 10:15:09,4.6,30.6,24.2
2021-12-05 10:16:12,4.8,30.5,24.2
2021-12-05 10:17:15,4.7,30.4,24.1
2021-12-05 10:18:18,4.7,30.4,24.1
2021-12-05 10:19:20,4.8,30.3,24.1
2021-12-05 10:20:23,4.8,30.1,24.0
2021-12-05 10:21:26,4.8,29.9,24.0
2021-12-05 10:22:28,4.8,29.8,23.9
2021-12-05 10:23:31,4.8,29.7,23.9
2021-12-05 10:24:34,4.8,29.6,23.9
2021-12-05 10:25:37,4.9,29.5,23.9
2021-12-05 10:26:39,4.8,29.4,23.9
2021-12-05 10:27:42,4.8,29.4,23.9
2021-12-05 10:28:45,4.8,29.4,23.9
2021-12-05 10:29:47,4.8,29.8,23.8
2021-12-05 10:30:50,4.8,30.2,23.7
2021-12-05 10:31:53,4.8,30.8,23.6
2021-12-05 10:32:56,4.8,31.2,23.6
2021-12-05 10:33:58,4.8,31.6,23.6
2021-12-05 10:35:01,4.8,31.8,23.6
2021-12-05 10:36:04,4.9,31.8,23.6
2021-12-05 10:37:06,4.9,31.9,23.6
2021-12-05 10:38:09,4.9,31.9,23.6
2021-12-05 10:39:12,5.0,32.0,23.6
2021-12-05 10:40:15,4.9,32.0,23.6
2021-12-05 10:41:17,4.9,32.0,23.5
2021-12-05 10:42:20,4.9,32.0,23.5
2021-12-05 10:43:23,4.9,31.9,23.4
2021-12-05 10:44:25,4.9,31.9,23.4
2021-12-05 10:45:28,4.9,31.8,23.4
2021-12-05 10:46:31,4.9,31.7,23.5
2021-12-05 10:47:34,5.0,31.6,23.5
2021-12-05 10:48:36,4.9,31.6,23.4
2021-12-05 10:49:39,4.9,31.9,23.4
2021-12-05 10:50:42,4.9,32.2,23.4
2021-12-05 10:51:44,4.9,32.6,23.4
2021-12-05 10:52:47,5.0,32.9,23.4
2021-12-05 10:53:50,4.9,32.9,23.4
2021-12-05 10:54:52,5.0,33.0,23.4
2021-12-05 10:55:55,4.9,33.0,23.4
2021-12-05 10:56:58,4.9,32.9,23.5
2021-12-05 10:58:01,4.9,32.9,23.5
2021-12-05 10:59:03,4.9,32.9,23.5
2021-12-05 11:00:06,4.9,32.9,23.5
2021-12-05 11:01:09,4.9,32.8,23.4
2021-12-05 11:02:11,5.0,32.8,23.4
2021-12-05 11:03:14,5.0,32.6,23.4
2021-12-05 11:04:17,4.9,32.5,23.4
2021-12-05 11:05:19,5.1,32.4,23.4
2021-12-05 11:06:22,5.0,32.3,23.4
2021-12-05 11:07:25,5.0,32.2,23.4
2021-12-05 11:08:28,5.0,32.1,23.4
2021-12-05 11:09:30,5.0,32.1,23.4
2021-12-05 11:10:33,5.0,32.2,23.4
2021-12-05 11:11:36,4.9,32.4,23.4
2021-12-05 11:12:38,5.0,32.6,23.4
2021-12-05 11:13:41,5.0,32.6,23.4
2021-12-05 11:14:44,5.1,32.6,23.4
2021-12-05 11:15:46,5.0,32.7,23.4
2021-12-05 11:16:49,5.0,33.1,23.4
2021-12-05 11:17:52,5.0,33.8,23.4
2021-12-05 11:18:55,4.9,34.5,23.4
2021-12-05 11:19:57,5.0,34.9,23.5
2021-12-05 11:21:00,5.0,35.2,23.6
2021-12-05 11:22:03,4.9,35.3,23.6
2021-12-05 11:23:05,5.1,35.3,23.7
2021-12-05 11:24:08,5.0,35.3,23.8
2021-12-05 11:25:11,5.0,35.2,23.8
2021-12-05 11:26:14,5.0,35.1,23.8
2021-12-05 11:27:16,5.1,35.2,23.8
2021-12-05 11:28:19,5.1,35.2,23.8
2021-12-05 11:29:22,5.1,35.1,23.8
2021-12-05 11:30:24,5.2,35.1,23.9
2021-12-05 11:31:27,5.2,35.0,23.9
2021-12-05 11:32:30,5.2,35.1,23.9
2021-12-05 11:33:33,5.3,35.2,23.9
2021-12-05 11:34:35,5.3,35.4,23.9
2021-12-05 11:35:38,5.2,35.4,24.0
2021-12-05 11:36:41,5.2,35.4,24.0
2021-12-05 11:37:43,5.2,35.2,24.1
2021-12-05 11:38:46,5.3,35.2,24.1
2021-12-05 11:39:49,5.3,35.1,24.1
2021-12-05 11:40:51,5.2,34.9,24.2
2021-12-05 11:41:54,5.2,34.6,24.2
2021-12-05 11:42:57,5.2,34.3,24.2
2021-12-05 11:44:00,5.2,34.2,24.2
2021-12-05 11:45:02,5.2,34.2,24.2
2021-12-05 11:46:05,5.2,34.2,24.3
2021-12-05 11:47:08,5.2,34.2,24.3
2021-12-05 11:48:10,5.2,34.1,24.4
2021-12-05 11:49:13,5.2,34.1,24.4
2021-12-05 11:50:16,5.2,34.1,24.4
2021-12-05 11:51:19,5.2,34.4,24.4
2021-12-05 11:52:21,5.2,34.8,24.4
2021-12-05 11:53:24,5.2,35.1,24.4
2021-12-05 11:54:27,5.2,35.2,24.5
2021-12-05 11:55:29,5.2,35.3,24.5
2021-12-05 11:56:32,5.2,35.3,24.6
2021-12-05 11:57:35,5.2,35.2,24.6
2021-12-05 11:58:38,5.2,35.2,24.6
2021-12-05 11:59:40,5.2,35.0,24.6
2021-12-05 12:00:43,5.2,34.6,24.6
2021-12-05 12:01:46,5.2,34.2,24.6
2021-12-05 12:02:48,5.3,33.8,24.6
2021-12-05 12:03:51,5.3,33.5,24.6
2021-12-05 12:04:54,5.3,33.2,24.6
2021-12-05 12:05:56,5.3,33.1,24.6
2021-12-05 12:06:59,5.3,32.9,24.7
2021-12-05 12:08:02,5.3,32.8,24.7
2021-12-05 12:09:05,5.4,32.9,24.7
2021-12-05 12:10:07,5.4,33.2,24.7
2021-12-05 12:11:10,5.4,33.4,24.7
2021-12-05 12:12:13,5.4,33.5,24.7
2021-12-05 12:13:15,5.4,33.6,24.8
2021-12-05 12:14:18,5.5,33.6,24.8
2021-12-05 12:15:21,5.5,33.5,24.8
2021-12-05 12:16:23,5.4,33.4,24.8
2021-12-05 12:17:26,5.4,33.4,24.8
2021-12-05 12:18:29,5.4,33.4,24.9
2021-12-05 12:19:32,5.4,33.3,24.8
2021-12-05 12:20:34,5.3,33.1,24.8
2021-12-05 12:21:37,5.3,32.9,24.8
2021-12-05 12:22:40,5.2,32.8,24.7
2021-12-05 12:23:42,5.3,32.5,24.7
2021-12-05 12:24:45,5.2,32.4,24.6
2021-12-05 12:25:48,5.2,32.2,24.6
2021-12-05 12:26:50,5.2,32.1,24.6
2021-12-05 12:27:53,5.2,32.0,24.6
2021-12-05 12:28:56,5.2,31.9,24.6
2021-12-05 12:29:59,5.2,31.9,24.5
2021-12-05 12:31:01,5.3,32.0,24.4
2021-12-05 12:32:04,5.4,32.1,24.4
2021-12-05 12:33:07,5.4,32.1,24.4
2021-12-05 12:34:09,5.4,32.2,24.4
2021-12-05 12:35:12,5.4,32.1,24.4
2021-12-05 12:36:15,5.4,32.1,24.4
2021-12-05 12:37:18,5.4,32.1,24.4
2021-12-05 12:38:20,5.4,32.0,24.4
2021-12-05 12:39:23,5.4,32.0,24.4
2021-12-05 12:40:26,5.4,31.9,24.4
2021-12-05 12:41:28,5.4,31.9,24.4
2021-12-05 12:42:31,5.3,32.0,24.3
2021-12-05 12:43:34,5.3,32.2,24.3
2021-12-05 12:44:36,5.3,32.4,24.3
2021-12-05 12:45:39,5.4,32.5,24.3
2021-12-05 12:46:42,5.4,32.6,24.3
2021-12-05 12:47:45,5.4,32.6,24.3
2021-12-05 12:48:47,5.4,32.7,24.3
2021-12-05 12:49:50,5.4,32.7,24.3
2021-12-05 12:50:53,5.4,32.6,24.3
2021-12-05 12:51:55,5.4,32.6,24.3
2021-12-05 12:52:58,5.4,32.6,24.3
2021-12-05 12:54:01,5.4,32.6,24.3
2021-12-05 12:55:04,5.4,32.6,24.3
2021-12-05 12:56:06,5.4,32.7,24.3
2021-12-05 12:57:09,5.4,32.6,24.3
2021-12-05 12:58:12,5.4,32.7,24.3
2021-12-05 12:59:14,5.4,32.7,24.3
2021-12-05 13:00:17,5.4,32.7,24.3
2021-12-05 13:01:20,5.4,32.7,24.3
2021-12-05 13:02:22,5.4,32.8,24.3
2021-12-05 13:03:25,5.4,32.8,24.3
2021-12-05 13:04:28,5.4,32.8,24.3
2021-12-05 13:05:31,5.4,32.8,24.2
2021-12-05 13:06:33,5.4,32.8,24.2
2021-12-05 13:07:36,5.4,32.9,24.2
2021-12-05 13:08:39,5.4,32.9,24.2
2021-12-05 13:09:42,5.4,33.1,24.2
2021-12-05 13:10:44,5.4,33.2,24.2
2021-12-05 13:11:47,5.4,33.4,24.1
2021-12-05 13:12:50,5.4,33.4,24.1
2021-12-05 13:13:52,5.4,33.4,24.1
2021-12-05 13:14:55,5.3,33.3,24.1
2021-12-05 13:15:58,5.4,33.2,24.1
2021-12-05 13:17:00,5.4,33.2,24.1
2021-12-05 13:18:03,5.3,33.1,24.0
2021-12-05 13:19:06,5.4,33.0,24.0
2021-12-05 13:20:09,5.4,32.5,23.9
2021-12-05 13:21:11,5.3,31.8,23.9
2021-12-05 13:22:14,5.4,31.1,23.9
2021-12-05 13:23:17,5.4,30.6,23.8
2021-12-05 13:24:20,5.4,30.2,23.8
2021-12-05 13:25:22,5.3,29.8,23.7
2021-12-05 13:26:25,5.4,29.6,23.7
2021-12-05 13:27:28,5.4,29.4,23.6
2021-12-05 13:28:30,5.4,29.2,23.6
2021-12-05 13:29:33,5.4,29.7,23.5
2021-12-05 13:30:36,5.4,30.2,23.5
2021-12-05 13:31:39,5.4,30.6,23.5
2021-12-05 13:32:41,5.4,30.8,23.5
2021-12-05 13:33:44,5.3,30.9,23.5
2021-12-05 13:34:47,5.4,30.9,23.5
2021-12-05 13:35:50,5.4,30.9,23.5
2021-12-05 13:36:52,5.3,30.9,23.5
2021-12-05 13:37:55,5.4,30.9,23.4
2021-12-05 13:38:58,5.4,30.8,23.4
2021-12-05 13:40:00,5.4,30.8,23.4
2021-12-05 13:41:03,5.4,30.7,23.4
2021-12-05 13:42:06,5.4,30.6,23.4
2021-12-05 13:43:09,5.4,30.6,23.4
2021-12-05 13:44:11,5.4,30.6,23.4
2021-12-05 13:45:14,5.4,30.5,23.4
2021-12-05 13:46:17,5.5,30.8,23.4
2021-12-05 13:47:19,5.5,31.5,23.4
2021-12-05 13:48:22,5.5,32.2,23.4
2021-12-05 13:49:25,5.5,32.7,23.4
2021-12-05 13:50:28,5.6,33.0,23.4
2021-12-05 13:51:30,5.5,33.2,23.4
2021-12-05 13:52:33,5.5,33.2,23.5
2021-12-05 13:53:36,5.5,33.3,23.4
2021-12-05 13:54:38,5.5,33.7,23.4
2021-12-05 13:55:41,5.5,34.4,23.5
2021-12-05 13:56:44,5.6,35.1,23.5
2021-12-05 13:57:47,5.5,35.6,23.6
2021-12-05 13:58:49,5.6,35.8,23.6
2021-12-05 13:59:52,5.4,35.9,23.6
2021-12-05 14:00:55,5.4,36.0,23.6
2021-12-05 14:01:58,5.4,36.0,23.7
2021-12-05 14:03:00,5.4,36.0,23.7
2021-12-05 14:04:03,5.4,35.9,23.7
2021-12-05 14:05:06,5.4,35.7,23.8
2021-12-05 14:06:08,5.4,35.4,23.8
2021-12-05 14:07:11,5.5,35.2,23.8
2021-12-05 14:08:14,5.4,35.1,23.8
2021-12-05 14:09:17,5.5,34.9,23.9
2021-12-05 14:10:19,5.6,34.8,23.9
2021-12-05 14:11:22,5.6,34.9,23.9
2021-12-05 14:12:25,5.6,35.4,23.9
2021-12-05 14:13:27,5.5,35.9,24.0
2021-12-05 14:14:30,5.4,36.2,24.1
2021-12-05 14:15:33,5.4,36.5,24.1
2021-12-05 14:16:36,5.4,36.8,24.3
2021-12-05 14:17:38,5.4,36.7,22.4
2021-12-05 14:18:41,5.4,35.4,20.8
2021-12-05 14:19:44,5.4,34.5,19.9
2021-12-05 14:20:46,5.4,33.8,19.4
2021-12-05 14:21:49,5.5,33.2,19.1
2021-12-05 14:22:52,5.5,33.0,19.0
2021-12-05 14:23:55,5.6,32.9,19.0
2021-12-05 14:24:57,5.5,32.7,19.1
2021-12-05 14:26:00,5.4,32.5,19.1
2021-12-05 14:27:03,5.4,32.3,19.2
2021-12-05 14:28:05,5.3,32.1,19.3
2021-12-05 14:29:08,5.4,31.9,19.6
2021-12-05 14:30:11,5.4,31.8,19.8
2021-12-05 14:31:13,5.4,32.2,20.0
2021-12-05 14:32:16,5.4,34.2,19.4
2021-12-05 14:33:19,5.4,35.2,18.8
2021-12-05 14:34:22,5.4,35.8,18.4
2021-12-05 14:35:24,5.4,36.1,18.2
2021-12-05 14:36:27,5.3,36.2,18.3
2021-12-05 14:37:30,5.4,36.2,18.5
2021-12-05 14:38:32,5.4,36.4,18.7
2021-12-05 14:39:35,5.3,37.3,18.9
2021-12-05 14:40:38,5.3,38.2,19.2
2021-12-05 14:41:41,5.2,38.8,19.4
2021-12-05 14:42:43,5.3,39.1,19.8
2021-12-05 14:43:46,5.3,39.2,20.2
2021-12-05 14:44:49,5.4,39.3,20.7
2021-12-05 14:45:51,5.5,39.3,21.2
2021-12-05 14:46:54,5.5,39.2,21.8
2021-12-05 14:47:57,5.4,39.1,22.3
2021-12-05 14:49:00,5.5,39.0,22.8
2021-12-05 14:50:02,5.5,38.9,23.2
2021-12-05 14:51:05,5.5,38.8,23.6
2021-12-05 14:52:08,5.5,38.7,23.9
2021-12-05 14:53:10,5.5,38.6,24.2
2021-12-05 14:54:13,5.4,38.4,24.4
2021-12-05 14:55:16,5.5,38.3,24.6
2021-12-05 14:56:19,5.5,38.2,24.7
2021-12-05 14:57:21,5.4,38.1,24.8
2021-12-05 14:58:24,5.3,37.9,24.8
2021-12-05 14:59:27,5.2,37.8,24.9
2021-12-05 15:00:29,5.2,37.8,24.9
2021-12-05 15:01:32,5.2,37.7,25.1
2021-12-05 15:02:35,5.1,37.7,25.2
2021-12-05 15:03:37,5.1,37.6,25.4
2021-12-05 15:04:40,5.1,37.6,25.6
2021-12-05 15:05:43,5.1,37.6,25.8
2021-12-05 15:06:45,5.1,37.5,25.9
2021-12-05 15:07:48,5.1,37.4,26.1
2021-12-05 15:08:51,5.1,37.4,26.2
2021-12-05 15:09:54,5.1,37.4,26.3
2021-12-05 15:10:56,5.0,37.3,26.4
